Model,Scenario,Region,Variable,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GCAM4,ssp434,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,0.091767095,0.10715402,0.12273589,0.13825367,0.15358509,0.16982122,0.23841137,0.31501343,0.38665542,0.49435229,0.57423278,0.63867332,0.73327062,0.85366012,0.97410928,1.0845927,1.1852524,1.2649376,1.3164863000000002,1.4335011999999998,1.3375544,1.1291345,0.98551995,0.87225171,1.1516,1.1516,1.0868226904162102,1.0218679087513691,0.9570905991675793,0.8923132895837896,0.82753598,0.7591294388174104,0.6909098007528058,0.6226901626882014,0.554470524623597,0.4860639834410074,0.41784434537640297,0.3496247073117985,0.2814050692471941,0.2129985280646044,0.14477889,0.13543907670591457,0.12609926341182914,0.11673386158817087,0.10739404829408543,0.09805423499999999,0.08871442170591456,0.07934901988225629,0.07000920658817086,0.060669393294085425,0.05132958,0.04784773623597043,0.04437540570626882,0.0409030751765672,0.03743074464686559,0.033948900882836024,0.03047657035313441,0.027004239823432793,0.02353190929373118,0.020050065529701615,0.016577734999999996,0.0163445464745345,0.016111357949069004,0.015877530550930996,0.015644342025465496,0.0154111535,0.0151779649745345,0.014944137576396494,0.014710949050930996,0.014477760525465497,0.014244571999999999,0.014060022035587188,0.01387597630604982,0.013691930576512454,0.013507884846975089,0.013323334882562276,0.01313928915302491,0.012955243423487544,0.012771197693950177,0.012586647729537366,0.012402601999999999,0.01227987114978094,0.012157140299561883,0.012034073200438115,0.011911342350219057,0.0117886115,0.011665880649780943,0.011542813550657175,0.011420082700438117,0.011297351850219059,0.011174621000000001,0.011137711007117438,0.011100901861209964,0.011064092715302492,0.011027283569395018,0.010990373576512455,0.010953564430604983,0.010916755284697509,0.010879946138790036,0.010843036145907474,0.010806227,0.010781680849945236,0.010757134699890472,0.01073252130010953,0.010707975150054765,0.010683429000000001,0.010658882849945235,0.010634269450164295,0.010609723300109529,0.010585177150054765,0.010560631000000001
GCAM4,ssp434,World,Emissions|Halon1202,kt Halon1202/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM4,ssp434,World,Emissions|Halon1211,kt Halon1211/yr,10.051338000000001,9.6580528,10.784362,11.612337,11.303115,11.011358,10.510994,9.824276800000002,10.323837,10.262658,9.480134800000002,8.8337936,8.3685909,8.0831154,7.526764599999999,6.9433284,6.3118449,5.7707437000000015,5.5737514,5.2570896,4.897554799999999,4.3361773,3.8379812999999996,3.5745492999999997,3.4810000000000003,3.2933,3.0717014238773275,2.8494957283680176,2.627897152245345,2.4062985761226723,2.1847,2.062135587188612,1.939906049822064,1.8176765124555159,1.6954469750889678,1.57288256227758,1.4506530249110319,1.328423487544484,1.206193950177936,1.083629537366548,0.9614,0.9075994797371304,0.8537989594742608,0.7998510405257393,0.7460505202628697,0.69225,0.6384494797371304,0.584501560788609,0.5307010405257393,0.4769005202628697,0.42310000000000003,0.39936460443471117,0.37569405967697783,0.35202351491924444,0.3283529701615111,0.3046175745962223,0.2809470298384889,0.2572764850807555,0.23360594032302218,0.20987054475773337,0.1862,0.17577571193866376,0.16535142387732749,0.15489857612267252,0.14447428806133625,0.13405,0.12362571193866374,0.11317286418400876,0.1027485761226725,0.09232428806133626,0.0819,0.07731122365179305,0.07273498494388174,0.06815874623597043,0.06358250752805913,0.05899373117985218,0.05441749247194087,0.049841253764029564,0.04526501505611826,0.04067623870791131,0.0361,0.034081106243154434,0.032062212486308875,0.030037787513691128,0.028018893756845565,0.026000000000000002,0.023981106243154436,0.021956681270536696,0.01993778751369113,0.017918893756845567,0.0159,0.015008294552422667,0.014119025458527239,0.01322975636463181,0.012340487270736382,0.011448781823159048,0.010559512729263618,0.00967024363536819,0.008780974541472763,0.007889269093895429,0.006999999999999999,0.007099945235487404,0.007199890470974808,0.007300109529025191,0.007400054764512595,0.0075,0.007599945235487404,0.007700164293537788,0.007800109529025191,0.007900054764512596,0.008
GCAM4,ssp434,World,Emissions|Halon1301,kt Halon1301/yr,4.2741530999999995,4.1585749,3.8127391999999998,3.3180441,2.9604627,2.8923304,2.8654227000000003,2.8566852000000003,2.7012389999999997,2.1509855,1.9694412000000001,2.3248261,2.2797577,2.0262772,2.1192661,1.8947828000000002,1.5902358,1.7021554,1.6171325,1.7272846000000002,1.8511656000000003,2.0961529999999997,1.7328717,0.96258078,1.2299,1.3378,1.2916852683461117,1.2454441949616648,1.1993294633077767,1.1532147316538883,1.1071,1.0721531617848343,1.037301806734191,1.0024504516835477,0.9675990966329044,0.9326522584177388,0.8978009033670955,0.8629495483164522,0.8280981932658089,0.7931513550506433,0.7583,0.7344130887185104,0.7105261774370207,0.6865738225629792,0.6626869112814896,0.6388,0.6149130887185104,0.5909607338444688,0.5670738225629792,0.5431869112814895,0.5193,0.5029086504243088,0.4865620859567479,0.47021552148918694,0.45386895702162605,0.43747760744593484,0.42113104297837395,0.404784478510813,0.3884379140432521,0.3720465644675609,0.3557,0.344496139101862,0.333292278203724,0.322057721796276,0.31085386089813805,0.29965,0.288446139101862,0.27721158269441404,0.266007721796276,0.254803860898138,0.2436,0.2359052833287709,0.22823159047358338,0.22055789761839584,0.21288420476320832,0.2051894880919792,0.1975157952367917,0.18984210238160415,0.18216840952641664,0.17447369285518752,0.1668,0.16155287513691127,0.15630575027382257,0.15104424972617744,0.1457971248630887,0.14055,0.13530287513691128,0.13004137458926615,0.12479424972617743,0.11954712486308872,0.1143,0.11069310156036134,0.1070960580344922,0.10349901450862305,0.0999019709827539,0.09629507254311524,0.0926980290172461,0.08910098549137695,0.0855039419655078,0.08189704352586914,0.0783,0.07583135268346111,0.07336270536692223,0.07088729463307776,0.06841864731653888,0.06595,0.06348135268346111,0.06100594194961664,0.05853729463307777,0.056068647316538885,0.0536
GCAM4,ssp434,World,Emissions|Halon2402,kt Halon2402/yr,1.7373255,1.6735461999999999,1.4631107,1.2514505,1.1962062,1.0842597,0.84755661,0.76826308,0.76943857,0.7706312,0.77151922,0.74608572,0.67660085,0.60195554,0.55294607,0.46971744,0.43579597,0.59162888,0.63840472,0.47723148,0.39655186,0.39105944,0.41594871,0.44442215,0.3854,0.3481,0.3342875684556408,0.3204372946330778,0.30662486308871856,0.29281243154435926,0.279,0.2690108951546674,0.25904908294552426,0.24908727073638107,0.2391254585272379,0.2291363536819053,0.2191745414727621,0.20921272926361895,0.19925091705447578,0.18926181220914318,0.1793,0.17290350492880613,0.16650700985761224,0.16009299014238773,0.15369649507119387,0.1473,0.14090350492880613,0.1344894852135816,0.12809299014238773,0.12169649507119387,0.1153,0.11117210511908021,0.10705548863947441,0.1029388721598686,0.09882225568026279,0.094694360799343,0.0905777443197372,0.0864611278401314,0.08234451136052559,0.0782166164796058,0.0741,0.07145145125958378,0.06880290251916758,0.06614709748083242,0.06349854874041622,0.06085,0.05820145125958379,0.055545646221248635,0.05289709748083242,0.05024854874041622,0.0476,0.04589674240350397,0.04419813851628798,0.042499534629071994,0.04080093074185601,0.03909767314535998,0.03739906925814399,0.035700465370928004,0.034001861483712016,0.03229860388721599,0.0306,0.029510596933187295,0.028421193866374588,0.02732880613362541,0.026239403066812703,0.02515,0.024060596933187295,0.022968209200438114,0.02187880613362541,0.020789403066812706,0.0197,0.018988639474404597,0.018279222556802626,0.017569805639200655,0.016860388721598684,0.016149028196003286,0.015439611278401315,0.014730194360799344,0.014020777443197373,0.013309416917601971,0.0126,0.012150246440306682,0.011700492880613363,0.011249507119386638,0.01079975355969332,0.010350000000000002,0.009900246440306681,0.009449260679079956,0.008999507119386638,0.00854975355969332,0.008100000000000001
GCAM4,ssp434,World,Emissions|N2O,kt N2O/yr,9862.303868650999,9968.816852048001,9990.075746651,9915.093855454004,10121.031398150995,10218.833691847998,10278.763319346,10590.220331843,10128.407161145,9868.586122143,9603.18708684,9722.247312129997,9991.772281121,10099.786880807002,10354.570880397,10516.570551088,10802.561733786,10363.481326285002,10429.681447884,10546.741937483,10539.817000082,10446.428334966002,10593.897728360002,10759.046875754,10866.283520049,10900.0,10940.473899318262,10981.058686031916,11021.532585350176,11062.006484668438,11102.4803839867,11114.666812165056,11126.819944091561,11138.973076018065,11151.12620794457,11163.312636122926,11175.46576804943,11187.618899975934,11199.772031902437,11211.958460080796,11224.111592007299,11290.031149240995,11355.950706474692,11422.050865235056,11487.970422468754,11553.88997970245,11619.809536936145,11685.909695696511,11751.829252930207,11817.748810163903,11883.6683673976,11946.259980248591,12008.680577763924,12071.101175279256,12133.52177279459,12196.11338564558,12258.53398316091,12320.954580676243,12383.375178191576,12445.966791042567,12508.3873885579,12576.4279709122,12644.4685532665,12712.695548175197,12780.736130529498,12848.776712883799,12916.817295238101,12985.044290146796,13053.084872501098,13121.125454855399,13189.1660372097,13261.551383819806,13333.738956258847,13405.926528697886,13478.114101136927,13550.499447747034,13622.687020186073,13694.874592625114,13767.062165064153,13839.44751167426,13911.6350841133,13981.895869811315,14052.156655509329,14122.609936510624,14192.870722208638,14263.131507906652,14333.392293604664,14403.84557460596,14474.106360303973,14544.367146001987,14614.6279317,14660.441375931427,14706.129646817959,14751.81791770449,14797.506188591022,14843.319632822448,14889.007903708978,14934.69617459551,14980.384445482041,15026.197889713469,15071.8861606,15075.782355008952,15079.678549417908,15083.585418332092,15087.481612741045,15091.377807149998,15095.274001558953,15099.180870473137,15103.07706488209,15106.973259291046,15110.8694537
GCAM4,ssp434,World,Emissions|NF3,kt NF3/yr,0.090805359,0.09756852699999999,0.10786184,0.12181479,0.13908713,0.15928797,0.18307877,0.21027823,0.23225654,0.25778598,0.32583736,0.44250603,0.56342925,0.57452969,0.56786475,0.66487576,0.72576893,0.84647459,1.1465598,1.3874684,1.5093667,1.6314803999999998,1.6940939,1.6971003,1.4093,1.3581,1.3555764827491785,1.3530460517524643,1.350522534501643,1.3479990172508214,1.3454754999999998,1.3140476921708184,1.282705752669039,1.2513638131672598,1.2200218736654804,1.1885940658362988,1.1572521263345195,1.1259101868327401,1.0945682473309608,1.0631404395017794,1.0317985,1.039037483433735,1.04627646686747,1.0535352831325302,1.0607742665662652,1.06801325,1.0752522334337349,1.082511049698795,1.08975003313253,1.096989016566265,1.104228,1.1141438246920339,1.1240325569668765,1.1339212892417192,1.1438100215165616,1.1537258462085958,1.1636145784834384,1.1735033107582808,1.1833920430331235,1.1933078677251574,1.2031966,1.2095606528477547,1.2159247056955094,1.2223061943044908,1.2286702471522455,1.2350343000000001,1.2413983528477546,1.247779841456736,1.2541438943044907,1.2605079471522453,1.266872,1.274221155762387,1.2815502318642211,1.2888793079660552,1.2962083840678893,1.3035575398302766,1.3108866159321106,1.3182156920339447,1.3255447681357788,1.3328939238981659,1.340223,1.3476093426889375,1.354995685377875,1.3624022646221248,1.3697886073110623,1.37717495,1.3845612926889375,1.3919678719331872,1.3993542146221247,1.4067405573110623,1.4141268999999999,1.4203127508623048,1.4264817004927457,1.4326506501231864,1.438819599753627,1.445005450615932,1.451174400246373,1.4573433498768136,1.4635122995072543,1.4696981503695594,1.4758671,1.48338238203724,1.4908976640744798,1.4984335359255203,1.5059488179627603,1.5134641000000002,1.52097938203724,1.5285152538882805,1.5360305359255204,1.5435458179627601,1.5510611
GCAM4,ssp434,World,Emissions|NH3,Mt NH3/yr,52.521700678466466,54.261308923596815,52.37759098866641,52.78275226171121,54.21042306521078,53.416717880413046,53.42127728765462,56.118031887755386,56.58934432370807,54.76937230485621,54.5095965154282,54.709896387749005,57.07665954461615,57.69037487838639,58.11358476694662,58.88341047625824,60.37974252884005,60.96582609179613,61.31644174511706,61.37795929686438,62.444472122810105,62.39874927347722,63.84845417053954,63.65097665040646,65.0368536583283,65.27970313424451,66.0499964188195,66.82240009595498,67.59269338052998,68.36298666510497,69.13327994967996,69.87636056194715,70.61741089931743,71.35846123668773,72.09951157405801,72.8425921863252,73.5836425236955,74.32469286106578,75.06574319843608,75.80882381070327,76.54987414807356,77.2416018263662,77.93332950465886,78.6269523272756,79.31868000556825,80.0104076838609,80.70213536215356,81.3957581847703,82.08748586306295,82.7792135413556,83.47094121964825,84.046324956683,84.62013660700451,85.19394825732604,85.76775990764756,86.3431436446823,86.91695529500383,87.49076694532535,88.06457859564688,88.6399623326816,89.21377398300314,89.56723571433947,89.9206974456758,90.27512756531716,90.62858929665349,90.98205102798983,91.33551275932616,91.68994287896751,92.04340461030385,92.39686634164019,92.75032807297652,93.1025438872022,93.45379736313765,93.80505083907312,94.15630431500857,94.50852012923426,94.8597736051697,95.21102708110516,95.56228055704062,95.91449637126631,96.26574984720176,96.55269178870607,96.83963373021038,97.12736181402019,97.4143037555245,97.70124569702881,97.98818763853313,98.27591572234293,98.56285766384725,98.84979960535156,99.13674154685587,99.11145278204205,99.08623311221405,99.06101344238606,99.03579377255807,99.01050500774424,98.98528533791624,98.96006566808825,98.93484599826026,98.90955723344642,98.88433756361843,98.62302400005704,98.36171043649567,98.09968094536288,97.8383673818015,97.57705381824012,97.31574025467873,97.05371076354595,96.79239719998456,96.53108363642319,96.2697700728618
GCAM4,ssp434,World,Emissions|NOx,Mt NO2 / yr,125.6585787017536,130.37284760058986,127.16935207081686,130.54113316329241,132.2742148031943,132.86227726455786,132.86156898475696,137.60108692085606,139.05131879594606,134.49403000396697,135.53333671603502,135.9063122061387,137.61957033828926,140.19264588940948,146.35020127536953,149.84999473507474,153.1895927730249,158.0892750492312,157.7746659619008,152.67707470576568,155.4203535230228,159.27619314722682,158.23998796825614,156.0375564856313,155.64022547015048,155.52045002194478,154.9870162652037,154.45212104611537,153.91868728937428,153.3852535326332,152.8518197758921,151.33713610673604,149.82659091755033,148.31604572836466,146.80550053917895,145.2908168700229,143.7802716808372,142.26972649165148,140.7591813024658,139.24449763330975,137.73395244412404,135.95743231433627,134.18091218454853,132.399524876323,130.62300474653523,128.8464846167475,127.06996448695972,125.28857717873419,123.51205704894643,121.73553691915868,119.95901678937092,118.01075493110125,116.0678161926629,114.12487745422456,112.18193871578623,110.23367685751654,108.29073811907821,106.34779938063987,104.40486064220153,102.45659878393185,100.51366004549351,99.2405240943605,97.9673881432275,96.69076414839274,95.41762819725975,94.14449224612673,92.87135629499372,91.59473230015898,90.32159634902597,89.04846039789297,87.77532444675995,86.83941658184737,85.90606584224876,84.97271510265016,84.03936436305155,83.10345649813898,82.17010575854037,81.23675501894176,80.30340427934316,79.36749641443058,78.43414567483197,77.4122454098349,76.39034514483782,75.36564515308733,74.34374488809026,73.32184462309318,72.29994435809611,71.27524436634562,70.25334410134855,69.23144383635147,68.2095435713544,67.04673436169031,65.88710222636956,64.7274700910488,63.56783795572805,62.40502874606396,61.245396610743214,60.08576447542246,58.92613234010171,57.76332313043761,56.603690995116864,55.54227678691503,54.4808625787132,53.41654038637931,52.35512617817747,51.29371196997565,50.23229776177381,49.16797556943992,48.106561361238086,47.045147153036254,45.98373294483442
GCAM4,ssp434,World,Emissions|OC,Mt OC/yr,27.36536835471077,34.394938327949504,26.64897688911261,28.114996259780565,33.14335063351852,29.715407538921053,28.71419152495162,38.341382315947115,37.81227830332195,30.44917132538337,27.98197839802492,27.877998436522102,33.808243285995715,34.362181347359645,32.33033041098627,32.723990706702715,34.355146601937896,33.27729799228883,31.61901150517085,31.77247636618844,34.61053251023121,32.518259270416976,35.82690195539086,33.245565827085585,36.14582138503658,34.74602422800083,35.026906541285186,35.308558395153895,35.589440708438254,35.87032302172261,36.15120533500698,36.245540654844895,36.339618227907295,36.433695800969694,36.5277733740321,36.62210869387001,36.71618626693241,36.81026383999482,36.90434141305722,36.998676732895134,37.092754305957534,37.081991558274574,37.07122881059161,37.0604365759287,37.04967382824574,37.038911080562784,37.02814833287982,37.01735609821691,37.00659335053395,36.99583060285099,36.985067855168026,36.77619921989559,36.56790126395449,36.3596033080134,36.151305352072306,35.94243671679987,35.73413876085877,35.52584080491768,35.317542848976586,35.10867421370414,34.90037625776305,34.714472231198705,34.52856820463436,34.34215485196984,34.15625082540549,33.97034679884115,33.784442772276805,33.59802941961228,33.41212539304794,33.22622136648359,33.04031733991925,33.083847758337,33.127259241185314,33.17067072403362,33.21408220688193,33.257612625299686,33.30102410814799,33.344435590996305,33.38784707384461,33.43137749226237,33.47478897511068,33.37340857546677,33.27202817582286,33.17037002165939,33.06898962201548,32.96760922237157,32.86622882272766,32.76457066856418,32.66319026892028,32.561809869276374,32.460429469632466,31.891454850966003,31.324034807760377,30.75661476455475,30.189194721349125,29.62022010268266,29.052800059477033,28.485380016271407,27.91795997306578,27.348985354399318,26.78156531119369,26.31692175722379,25.85227820325389,25.38636165324571,24.921718099275807,24.457074545305908,23.992430991336004,23.526514441327826,23.061870887357927,22.597227333388023,22.13258377941812
GCAM4,ssp434,World,Emissions|PFC|C2F6,kt C2F6/yr,2.1076967,1.9828970000000001,1.9500444,1.9984803,2.1430557,2.3880707,2.6638414,2.8728437000000002,2.9899069,2.9607505,2.8153943,3.0480682,3.4534372,3.16329,2.2029533,1.9480504,2.045423,1.7666157999999998,1.746034,1.7995506999999995,1.7742175999999998,1.8467555,1.794986,1.6324652,1.6517,1.57,1.5487316538882805,1.527405038335159,1.5061366922234392,1.4848683461117196,1.4636,1.4459662742950998,1.4283807281686285,1.4107951820421571,1.3932096359156858,1.3755759102107856,1.3579903640843143,1.340404817957843,1.3228192718313716,1.3051855461264714,1.2876,1.2850813800657175,1.2825627601314349,1.2800372398685653,1.2775186199342827,1.275,1.2724813800657175,1.2699558598028478,1.2674372398685652,1.2649186199342826,1.2624,1.2587329865863672,1.255075992335067,1.2514189980837667,1.2477620038324664,1.2440949904188339,1.2404379961675336,1.2367810019162333,1.233124007664933,1.2294569942513003,1.2258,1.2190037239868565,1.212207447973713,1.205392552026287,1.1985962760131434,1.1918,1.1850037239868565,1.1781888280394304,1.171392552026287,1.1645962760131434,1.1578,1.1521892690938953,1.1465938680536545,1.1409984670134135,1.1354030659731726,1.129792335067068,1.1241969340268272,1.1186015329865864,1.1130061319463453,1.1073954010402407,1.1018,1.096602847754655,1.0914056955093099,1.0861943044906899,1.080997152245345,1.0758,1.070602847754655,1.065391456736035,1.06019430449069,1.054997152245345,1.0498,1.050351053928278,1.0509006022447305,1.0514501505611826,1.0519996988776348,1.052550752805913,1.0531003011223652,1.0536498494388173,1.0541993977552695,1.0547504516835478,1.0553,1.05918786966046,1.06307573932092,1.06697426067908,1.07086213033954,1.0747499999999999,1.07863786966046,1.0825363910186199,1.08642426067908,1.09031213033954,1.0942
GCAM4,ssp434,World,Emissions|PFC|C3F8,kt C3F8/yr,0.22274619,0.24007727,0.28055559,0.3501089000000001,0.45000519,0.56650418,0.67993911,0.77814471,0.85772209,0.91953758,0.95821704,1.0430809,1.132349,1.1166804,0.92550425,0.68053866,0.62496188,0.54676937,0.56931248,0.64329872,0.50403185,0.4523003,0.46484526,0.44762762,0.4515,0.4478,0.44174331872946326,0.43567004381161006,0.42961336254107335,0.4235566812705367,0.4175,0.4124703805091705,0.40745450314809745,0.4024386257870244,0.39742274842595127,0.3923931289351218,0.38737725157404873,0.38236137421297567,0.37734549685190255,0.3723158773610731,0.3673,0.3665803943044907,0.3658607886089814,0.3651392113910186,0.3644196056955093,0.3637,0.3629803943044907,0.3622588170865279,0.3615392113910186,0.3608196056955093,0.3601,0.3590479879551054,0.35799885026006023,0.35694971256501506,0.3559005748699699,0.35484856282507526,0.3537994251300301,0.35275028743498493,0.35170114973993977,0.3506491376950452,0.3496,0.3476610624315444,0.34572212486308873,0.34377787513691127,0.3418389375684556,0.3399,0.3379610624315444,0.33601681270536693,0.3340778751369113,0.33213893756845564,0.3302,0.3286069531891596,0.32701825896523407,0.3254295647413085,0.323840870517383,0.3222478237065426,0.32065912948261704,0.3190704352586915,0.31748174103476595,0.31588869422392557,0.3143,0.3128108159912377,0.31132163198247537,0.30982836801752467,0.3083391840087623,0.30685,0.3053608159912377,0.30386755202628696,0.30237836801752466,0.3008891840087623,0.2994,0.29956030659731725,0.299720175198467,0.29988004379961675,0.3000399124007665,0.30020021899808375,0.3003600875992335,0.30051995620038324,0.300679824801533,0.30084013139885024,0.301,0.3021093921139102,0.30321878422782034,0.30433121577217964,0.3054406078860898,0.30655,0.3076593921139102,0.30877182365826944,0.30988121577217964,0.3109906078860898,0.3121
GCAM4,ssp434,World,Emissions|PFC|C4F10,kt C4F10/yr,0.23060131,0.23064731,0.23069331,0.2307393,0.24078571,0.24083371,0.2408817,0.25093011,0.2409797,0.24102769,0.2510761,0.22112488,0.19116765,0.17120484,0.15123802,0.13126721,0.11129239,0.10131399,0.091333579,0.091351578,0.10136998,0.10138998,0.10140998,0.10142998,0.0994,0.0994,0.09805363293537787,0.09670357719386638,0.09535721012924425,0.09401084306462212,0.092664476,0.09154996251683548,0.09043849415247741,0.08932702578811935,0.08821555742376129,0.08710104394059677,0.08598957557623871,0.08487810721188065,0.08376663884752258,0.08265212536435806,0.081540657,0.08137746102245345,0.0812142650449069,0.0810506219550931,0.08088742597754656,0.08072423000000001,0.08056103402245345,0.08039739093263965,0.0802341949550931,0.08007099897754655,0.079907803,0.07967263041637011,0.07943810038078292,0.07920357034519573,0.07896904030960854,0.07873386772597865,0.07849933769039147,0.07826480765480427,0.07803027761921709,0.07779510503558719,0.077560575,0.077132185533954,0.076703796067908,0.07627423293209201,0.075845843466046,0.075417454,0.074989064533954,0.07455950139813801,0.074131111932092,0.073702722466046,0.073274333,0.07292668650232685,0.07257998985847249,0.07223329321461812,0.07188659657076375,0.07153895007309061,0.07119225342923624,0.07084555678538187,0.07049886014152751,0.07015121364385436,0.069804517,0.0694679253337897,0.06913133366757941,0.06879381983242058,0.06845722816621029,0.0681206365,0.0677840448337897,0.06744653099863089,0.06710993933242058,0.06677334766621029,0.066436756,0.06647765552313167,0.06651844329893239,0.06655923107473309,0.06660001885053381,0.06664091837366548,0.0666817061494662,0.06672249392526691,0.06676328170106761,0.06680418122419929,0.066844969,0.06708976306626506,0.06733455713253013,0.06758002186746988,0.06782481593373495,0.06806961,0.06831440406626506,0.06855986880120482,0.06880466286746988,0.06904945693373495,0.069294251
GCAM4,ssp434,World,Emissions|PFC|C5F12,kt C5F12/yr,0.23056513,0.24272282,0.23068023,0.23073631,0.2549956,0.24295597,0.21881177,0.21886489,0.2068164,0.20686657,0.19481513,0.14645591,0.13438971,0.12232057,0.09814685599999999,0.086068855,0.086089514,0.08611017300000001,0.061927609,0.049840754,0.049852559000000005,0.049864364,0.049876169000000005,0.049887974,0.0428,0.0435,0.04291810084884994,0.04233460745345016,0.04175270830230011,0.04117080915115005,0.04058891,0.040097243053380784,0.039606919459074734,0.039116595864768684,0.038626272270462635,0.03813460532384341,0.03764428172953736,0.03715395813523131,0.03666363454092526,0.03617196759430605,0.035681644,0.035615141239868565,0.03554863847973713,0.03548195352026287,0.03541545076013144,0.035348948,0.035282445239868565,0.03521576028039431,0.03514925752026287,0.03508275476013144,0.035016252000000005,0.03490791860498221,0.03479988120284698,0.03469184380071175,0.034583806398576514,0.03447547300355872,0.03436743560142349,0.034259398199288256,0.03415136079715302,0.03404302740213523,0.03393499,0.03375210750958379,0.03356922501916758,0.03338584148083242,0.03320295899041621,0.0330200765,0.032837194009583785,0.03265381047124863,0.03247092798083242,0.03228804549041621,0.032105163,0.03194682957651245,0.031788928758007116,0.03163102793950178,0.03147312712099644,0.0313147936975089,0.03115689287900356,0.03099899206049822,0.030841091241992885,0.03068275781850534,0.030524857000000002,0.030383538634720705,0.030242220269441403,0.030100514730558598,0.0299591963652793,0.029817878,0.0296765596347207,0.029534854095837896,0.029393535730558598,0.029252217365279297,0.029110899,0.029127565676156583,0.02914418681494662,0.029160807953736656,0.029177429092526692,0.029194095768683277,0.029210716907473313,0.02922733804626335,0.029243959185053386,0.02926062586120997,0.029277247000000006,0.029385313985213588,0.02949338097042717,0.02960174402957284,0.02970981101478642,0.029817878000000003,0.029925944985213584,0.030034308044359255,0.030142375029572836,0.030250442014786418,0.030358509
GCAM4,ssp434,World,Emissions|PFC|C6F14,kt C6F14/yr,0.51217022,0.56914776,0.61194046,0.66895006,0.76858745,0.83985059,0.88273034,0.92562382,0.92592158,0.91201618,0.82709043,0.71373088,0.64294415,0.57213452,0.48709882,0.4162388,0.35955902,0.28865777,0.27454623,0.26043012,0.23210626,0.23217956,0.23225285,0.23232615,0.2997,0.35,0.345254242415115,0.34049548275465497,0.33574972516977,0.331003967584885,0.32625821,0.32233385540377774,0.318420223087873,0.31450659077196824,0.3105929584560635,0.30666860385984124,0.3027549715439365,0.29884133922803174,0.294927706912127,0.29100335231590474,0.28708972,0.2865211035706462,0.28595248714129246,0.2853823128587075,0.2848136964293538,0.28424508,0.2836764635706462,0.2831062892880613,0.2825376728587075,0.28196905642935377,0.28140044,0.28058926056392003,0.27978029746509714,0.2789713343662743,0.2781623712674514,0.27735119183137147,0.2765422287325486,0.2757332656337257,0.27492430253490285,0.2741131230988229,0.27330416,0.27178420485213584,0.27026424970427165,0.2687401302957284,0.2672201751478642,0.26570022000000004,0.2641802648521358,0.26265614544359256,0.2611361902957284,0.2596162351478642,0.25809628,0.2568466249493567,0.2556003842567753,0.25435414356419384,0.2531079028716124,0.25185824782096905,0.25061200712838766,0.24936576643580619,0.24811952574322477,0.24686987069258146,0.24562363,0.24446452812431546,0.24330542624863088,0.24214314875136914,0.24098404687568456,0.239824945,0.23866584312431546,0.2375035656270537,0.23634446375136914,0.23518536187568456,0.23402626,0.2341468406186696,0.23426709178209693,0.23438734294552424,0.23450759410895156,0.23462817472762115,0.23474842589104847,0.23486867705447578,0.2349889282179031,0.2351095088365727,0.23522976,0.2361045536610077,0.23697934732201534,0.23785653767798468,0.23873133133899233,0.239606125,0.24048091866100768,0.241358109016977,0.24223290267798467,0.24310769633899232,0.24398249
